File Name,File Version,Update Date,Week Ending Date,Formatted Date,SSA Month,SSA Weeks in Month,SSA Quarter Date,Fiscal Year,Fiscal Quarter Number,Fiscal Week,Calendar Year,Calendar Quarter Number,Calendar Quarter Date,Notes 
SSA-DATES1.csv,2,01/19/2021,7/9/2021,2021-07-09,2021-07,5,2021-09,2021,2021-4,41,2021,2021-3,2021-09,
SSA-DATES1.csv,2,01/19/2021,7/16/2021,2021-07-16,2021-07,5,2021-09,2021,2021-4,42,2021,2021-3,2021-09,
SSA-DATES1.csv,2,01/19/2021,7/23/2021,2021-07-23,2021-07,5,2021-09,2021,2021-4,43,2021,2021-3,2021-09,
SSA-DATES1.csv,2,01/19/2021,7/30/2021,2021-07-30,2021-07,5,2021-09,2021,2021-4,44,2021,2021-3,2021-09,
SSA-DATES1.csv,2,01/19/2021,8/6/2021,2021-08-06,2021-08,4,2021-09,2021,2021-4,45,2021,2021-3,2021-09,
SSA-DATES1.csv,2,01/19/2021,8/13/2021,2021-08-13,2021-08,4,2021-09,2021,2021-4,46,2021,2021-3,2021-09,
SSA-DATES1.csv,2,01/19/2021,8/20/2021,2021-08-20,2021-08,4,2021-09,2021,2021-4,47,2021,2021-3,2021-09,
SSA-DATES1.csv,2,01/19/2021,8/27/2021,2021-08-27,2021-08,4,2021-09,2021,2021-4,48,2021,2021-3,2021-09,
SSA-DATES1.csv,2,01/19/2021,9/3/2021,2021-09-03,2021-09,4,2021-09,2021,2021-4,49,2021,2021-3,2021-09,
SSA-DATES1.csv,2,01/19/2021,9/10/2021,2021-09-10,2021-09,4,2021-09,2021,2021-4,50,2021,2021-3,2021-09,
SSA-DATES1.csv,2,01/19/2021,9/17/2021,2021-09-17,2021-09,4,2021-09,2021,2021-4,51,2021,2021-3,2021-09,
SSA-DATES1.csv,2,01/19/2021,9/24/2021,2021-09-24,2021-09,4,2021-09,2021,2021-4,52,2021,2021-3,2021-09,
SSA-DATES1.csv,2,01/19/2021,10/1/2021,2021-10-01,2021-10,5,2021-12,2022,2022-1,01,2021,2021-4,2021-12,
SSA-DATES1.csv,2,01/19/2021,10/8/2021,2021-10-08,2021-10,5,2021-12,2022,2022-1,02,2021,2021-4,2021-12,
SSA-DATES1.csv,2,01/19/2021,10/15/2021,2021-10-15,2021-10,5,2021-12,2022,2022-1,03,2021,2021-4,2021-12,
SSA-DATES1.csv,2,01/19/2021,10/22/2021,2021-10-22,2021-10,5,2021-12,2022,2022-1,04,2021,2021-4,2021-12,
SSA-DATES1.csv,2,01/19/2021,10/29/2021,2021-10-29,2021-10,5,2021-12,2022,2022-1,05,2021,2021-4,2021-12,
SSA-DATES1.csv,2,01/19/2021,11/5/2021,2021-11-05,2021-11,4,2021-12,2022,2022-1,06,2021,2021-4,2021-12,
SSA-DATES1.csv,2,01/19/2021,11/12/2021,2021-11-12,2021-11,4,2021-12,2022,2022-1,07,2021,2021-4,2021-12,
SSA-DATES1.csv,2,01/19/2021,11/19/2021,2021-11-19,2021-11,4,2021-12,2022,2022-1,08,2021,2021-4,2021-12,
SSA-DATES1.csv,2,01/19/2021,11/26/2021,2021-11-26,2021-11,4,2021-12,2022,2022-1,09,2021,2021-4,2021-12,
SSA-DATES1.csv,2,01/19/2021,12/3/2021,2021-12-03,2021-12,4,2021-12,2022,2022-1,10,2021,2021-4,2021-12,
SSA-DATES1.csv,2,01/19/2021,12/10/2021,2021-12-10,2021-12,4,2021-12,2022,2022-1,11,2021,2021-4,2021-12,
SSA-DATES1.csv,2,01/19/2021,12/17/2021,2021-12-17,2021-12,4,2021-12,2022,2022-1,12,2021,2021-4,2021-12,
SSA-DATES1.csv,2,01/19/2021,12/24/2021,2021-12-24,2021-12,4,2021-12,2022,2022-1,13,2021,2021-4,2021-12,"Monthly and quarterly data keyed to 12/24/2021, not 12/31/2021."
SSA-DATES1.csv,2,01/19/2021,12/31/2021,2021-12-31,2022-01,5,2022-03,2022,2022-2,14,2021,2021-4,2021-12,Last week 12/31/2021 counted in month 01/2022.
SSA-DATES1.csv,2,01/19/2021,1/7/2022,2022-01-07,2022-01,5,2022-03,2022,2022-2,15,2022,2022-1,2022-03,
SSA-DATES1.csv,2,01/19/2021,1/14/2022,2022-01-14,2022-01,5,2022-03,2022,2022-2,16,2022,2022-1,2022-03,
SSA-DATES1.csv,2,01/19/2021,1/21/2022,2022-01-21,2022-01,5,2022-03,2022,2022-2,17,2022,2022-1,2022-03,
SSA-DATES1.csv,2,01/19/2021,1/28/2022,2022-01-28,2022-01,5,2022-03,2022,2022-2,18,2022,2022-1,2022-03,
SSA-DATES1.csv,2,01/19/2021,2/4/2022,2022-02-04,2022-02,4,2022-03,2022,2022-2,19,2022,2022-1,2022-03,
SSA-DATES1.csv,2,01/19/2021,2/11/2022,2022-02-11,2022-02,4,2022-03,2022,2022-2,20,2022,2022-1,2022-03,
SSA-DATES1.csv,2,01/19/2021,2/18/2022,2022-02-18,2022-02,4,2022-03,2022,2022-2,21,2022,2022-1,2022-03,
SSA-DATES1.csv,2,01/19/2021,2/25/2022,2022-02-25,2022-02,4,2022-03,2022,2022-2,22,2022,2022-1,2022-03,
SSA-DATES1.csv,2,01/19/2021,3/4/2022,2022-03-04,2022-03,4,2022-03,2022,2022-2,23,2022,2022-1,2022-03,
SSA-DATES1.csv,2,01/19/2021,3/11/2022,2022-03-11,2022-03,4,2022-03,2022,2022-2,24,2022,2022-1,2022-03,
SSA-DATES1.csv,2,01/19/2021,3/18/2022,2022-03-18,2022-03,4,2022-03,2022,2022-2,25,2022,2022-1,2022-03,
SSA-DATES1.csv,2,01/19/2021,3/25/2022,2022-03-25,2022-03,4,2022-03,2022,2022-2,26,2022,2022-1,2022-03,
SSA-DATES1.csv,2,01/19/2021,4/1/2022,2022-04-01,2022-04,5,2022-06,2022,2022-3,27,2022,2022-2,2022-06,
SSA-DATES1.csv,2,01/19/2021,4/8/2022,2022-04-08,2022-04,5,2022-06,2022,2022-3,28,2022,2022-2,2022-06,
SSA-DATES1.csv,2,01/19/2021,4/15/2022,2022-04-15,2022-04,5,2022-06,2022,2022-3,29,2022,2022-2,2022-06,
SSA-DATES1.csv,2,01/19/2021,4/22/2022,2022-04-22,2022-04,5,2022-06,2022,2022-3,30,2022,2022-2,2022-06,
SSA-DATES1.csv,2,01/19/2021,4/29/2022,2022-04-29,2022-04,5,2022-06,2022,2022-3,31,2022,2022-2,2022-06,
SSA-DATES1.csv,2,01/19/2021,5/6/2022,2022-05-06,2022-05,4,2022-06,2022,2022-3,32,2022,2022-2,2022-06,
SSA-DATES1.csv,2,01/19/2021,5/13/2022,2022-05-13,2022-05,4,2022-06,2022,2022-3,33,2022,2022-2,2022-06,
SSA-DATES1.csv,2,01/19/2021,5/20/2022,2022-05-20,2022-05,4,2022-06,2022,2022-3,34,2022,2022-2,2022-06,
SSA-DATES1.csv,2,01/19/2021,5/27/2022,2022-05-27,2022-05,4,2022-06,2022,2022-3,35,2022,2022-2,2022-06,
SSA-DATES1.csv,2,01/19/2021,6/3/2022,2022-06-03,2022-06,4,2022-06,2022,2022-3,36,2022,2022-2,2022-06,
SSA-DATES1.csv,2,01/19/2021,6/10/2022,2022-06-10,2022-06,4,2022-06,2022,2022-3,37,2022,2022-2,2022-06,
SSA-DATES1.csv,2,01/19/2021,6/17/2022,2022-06-17,2022-06,4,2022-06,2022,2022-3,38,2022,2022-2,2022-06,
SSA-DATES1.csv,2,01/19/2021,6/24/2022,2022-06-24,2022-06,4,2022-06,2022,2022-3,39,2022,2022-2,2022-06,
SSA-DATES1.csv,2,01/19/2021,7/1/2022,2022-07-01,2022-07,5,2022-09,2022,2022-4,40,2022,2022-3,2022-09,
SSA-DATES1.csv,2,01/19/2021,7/8/2022,2022-07-08,2022-07,5,2022-09,2022,2022-4,41,2022,2022-3,2022-09,
SSA-DATES1.csv,2,01/19/2021,7/15/2022,2022-07-15,2022-07,5,2022-09,2022,2022-4,42,2022,2022-3,2022-09,
SSA-DATES1.csv,2,01/19/2021,7/22/2022,2022-07-22,2022-07,5,2022-09,2022,2022-4,43,2022,2022-3,2022-09,
SSA-DATES1.csv,2,01/19/2021,7/29/2022,2022-07-29,2022-07,5,2022-09,2022,2022-4,44,2022,2022-3,2022-09,
SSA-DATES1.csv,2,01/19/2021,8/5/2022,2022-08-05,2022-08,4,2022-09,2022,2022-4,45,2022,2022-3,2022-09,
SSA-DATES1.csv,2,01/19/2021,8/12/2022,2022-08-12,2022-08,4,2022-09,2022,2022-4,46,2022,2022-3,2022-09,
SSA-DATES1.csv,2,01/19/2021,8/19/2022,2022-08-19,2022-08,4,2022-09,2022,2022-4,47,2022,2022-3,2022-09,
SSA-DATES1.csv,2,01/19/2021,8/26/2022,2022-08-26,2022-08,4,2022-09,2022,2022-4,48,2022,2022-3,2022-09,
SSA-DATES1.csv,2,01/19/2021,9/2/2022,2022-09-02,2022-09,4,2022-09,2022,2022-4,49,2022,2022-3,2022-09,
SSA-DATES1.csv,2,01/19/2021,9/9/2022,2022-09-09,2022-09,4,2022-09,2022,2022-4,50,2022,2022-3,2022-09,
SSA-DATES1.csv,2,01/19/2021,9/16/2022,2022-09-16,2022-09,4,2022-09,2022,2022-4,51,2022,2022-3,2022-09,
SSA-DATES1.csv,2,01/19/2021,9/23/2022,2022-09-23,2022-09,4,2022-09,2022,2022-4,52,2022,2022-3,2022-09,"Monthly and quarterly data keyed to 9/23/2022, not 9/30/2022."
SSA-DATES1.csv,2,01/19/2021,9/30/2022,2022-09-30,,,,2022,,53,2022,2022-3,2022-09,Data for week 53 used only for fiscal year counts.
SSA-DATES1.csv,2,01/19/2021,10/7/2022,2022-10-07,2022-10,4,2022-12,2023,2023-1,01,2022,2022-4,2022-12,
SSA-DATES1.csv,2,01/19/2021,10/14/2022,2022-10-14,2022-10,4,2022-12,2023,2023-1,02,2022,2022-4,2022-12,
SSA-DATES1.csv,2,01/19/2021,10/21/2022,2022-10-21,2022-10,4,2022-12,2023,2023-1,03,2022,2022-4,2022-12,
SSA-DATES1.csv,2,01/19/2021,10/28/2022,2022-10-28,2022-10,4,2022-12,2023,2023-1,04,2022,2022-4,2022-12,
SSA-DATES1.csv,2,01/19/2021,11/4/2022,2022-11-04,2022-11,4,2022-12,2023,2023-1,05,2022,2022-4,2022-12,
SSA-DATES1.csv,2,01/19/2021,11/11/2022,2022-11-11,2022-11,4,2022-12,2023,2023-1,06,2022,2022-4,2022-12,
SSA-DATES1.csv,2,01/19/2021,11/18/2022,2022-11-18,2022-11,4,2022-12,2023,2023-1,07,2022,2022-4,2022-12,
SSA-DATES1.csv,2,01/19/2021,11/25/2022,2022-11-25,2022-11,4,2022-12,2023,2023-1,08,2022,2022-4,2022-12,
SSA-DATES1.csv,2,01/19/2021,12/2/2022,2022-12-02,2022-12,5,2022-12,2023,2023-1,09,2022,2022-4,2022-12,
SSA-DATES1.csv,2,01/19/2021,12/9/2022,2022-12-09,2022-12,5,2022-12,2023,2023-1,10,2022,2022-4,2022-12,
SSA-DATES1.csv,2,01/19/2021,12/16/2022,2022-12-16,2022-12,5,2022-12,2023,2023-1,11,2022,2022-4,2022-12,
SSA-DATES1.csv,2,01/19/2021,12/23/2022,2022-12-23,2022-12,5,2022-12,2023,2023-1,12,2022,2022-4,2022-12,
SSA-DATES1.csv,2,01/19/2021,12/30/2022,2022-12-30,2022-12,5,2022-12,2023,2023-1,13,2022,2022-4,2022-12,
SSA-DATES1.csv,2,01/19/2021,1/6/2023,2023-01-06,2023-01,4,2023-03,2023,2023-2,14,2023,2023-1,2023-03,
SSA-DATES1.csv,2,01/19/2021,1/13/2023,2023-01-13,2023-01,4,2023-03,2023,2023-2,15,2023,2023-1,2023-03,
SSA-DATES1.csv,2,01/19/2021,1/20/2023,2023-01-20,2023-01,4,2023-03,2023,2023-2,16,2023,2023-1,2023-03,
SSA-DATES1.csv,2,01/19/2021,1/27/2023,2023-01-27,2023-01,4,2023-03,2023,2023-2,17,2023,2023-1,2023-03,
SSA-DATES1.csv,2,01/19/2021,2/3/2023,2023-02-03,2023-02,4,2023-03,2023,2023-2,18,2023,2023-1,2023-03,
SSA-DATES1.csv,2,01/19/2021,2/10/2023,2023-02-10,2023-02,4,2023-03,2023,2023-2,19,2023,2023-1,2023-03,
SSA-DATES1.csv,2,01/19/2021,2/17/2023,2023-02-17,2023-02,4,2023-03,2023,2023-2,20,2023,2023-1,2023-03,
SSA-DATES1.csv,2,01/19/2021,2/24/2023,2023-02-24,2023-02,4,2023-03,2023,2023-2,21,2023,2023-1,2023-03,
SSA-DATES1.csv,2,01/19/2021,3/3/2023,2023-03-03,2023-03,5,2023-03,2023,2023-2,22,2023,2023-1,2023-03,
SSA-DATES1.csv,2,01/19/2021,3/10/2023,2023-03-10,2023-03,5,2023-03,2023,2023-2,23,2023,2023-1,2023-03,
SSA-DATES1.csv,2,01/19/2021,3/17/2023,2023-03-17,2023-03,5,2023-03,2023,2023-2,24,2023,2023-1,2023-03,
SSA-DATES1.csv,2,01/19/2021,3/24/2023,2023-03-24,2023-03,5,2023-03,2023,2023-2,25,2023,2023-1,2023-03,
SSA-DATES1.csv,2,01/19/2021,3/31/2023,2023-03-31,2023-03,5,2023-03,2023,2023-2,26,2023,2023-1,2023-03,
SSA-DATES1.csv,2,01/19/2021,4/7/2023,2023-04-07,2023-04,4,2023-06,2023,2023-3,27,2023,2023-2,2023-06,
SSA-DATES1.csv,2,01/19/2021,4/14/2023,2023-04-14,2023-04,4,2023-06,2023,2023-3,28,2023,2023-2,2023-06,
SSA-DATES1.csv,2,01/19/2021,4/21/2023,2023-04-21,2023-04,4,2023-06,2023,2023-3,29,2023,2023-2,2023-06,
SSA-DATES1.csv,2,01/19/2021,4/28/2023,2023-04-28,2023-04,4,2023-06,2023,2023-3,30,2023,2023-2,2023-06,
SSA-DATES1.csv,2,01/19/2021,5/5/2023,2023-05-05,2023-05,4,2023-06,2023,2023-3,31,2023,2023-2,2023-06,
SSA-DATES1.csv,2,01/19/2021,5/12/2023,2023-05-12,2023-05,4,2023-06,2023,2023-3,32,2023,2023-2,2023-06,
SSA-DATES1.csv,2,01/19/2021,5/19/2023,2023-05-19,2023-05,4,2023-06,2023,2023-3,33,2023,2023-2,2023-06,
SSA-DATES1.csv,2,01/19/2021,5/26/2023,2023-05-26,2023-05,4,2023-06,2023,2023-3,34,2023,2023-2,2023-06,
SSA-DATES1.csv,2,01/19/2021,6/2/2023,2023-06-02,2023-06,5,2023-06,2023,2023-3,35,2023,2023-2,2023-06,
SSA-DATES1.csv,2,01/19/2021,6/9/2023,2023-06-09,2023-06,5,2023-06,2023,2023-3,36,2023,2023-2,2023-06,
SSA-DATES1.csv,2,01/19/2021,6/16/2023,2023-06-16,2023-06,5,2023-06,2023,2023-3,37,2023,2023-2,2023-06,
SSA-DATES1.csv,2,01/19/2021,6/23/2023,2023-06-23,2023-06,5,2023-06,2023,2023-3,38,2023,2023-2,2023-06,
SSA-DATES1.csv,2,01/19/2021,6/30/2023,2023-06-30,2023-06,5,2023-06,2023,2023-3,39,2023,2023-2,2023-06,
SSA-DATES1.csv,2,01/19/2021,7/7/2023,2023-07-07,2023-07,4,2023-09,2023,2023-4,40,2023,2023-3,2023-09,
SSA-DATES1.csv,2,01/19/2021,7/14/2023,2023-07-14,2023-07,4,2023-09,2023,2023-4,41,2023,2023-3,2023-09,
SSA-DATES1.csv,2,01/19/2021,7/21/2023,2023-07-21,2023-07,4,2023-09,2023,2023-4,42,2023,2023-3,2023-09,
SSA-DATES1.csv,2,01/19/2021,7/28/2023,2023-07-28,2023-07,4,2023-09,2023,2023-4,43,2023,2023-3,2023-09,
SSA-DATES1.csv,2,01/19/2021,8/4/2023,2023-08-04,2023-08,4,2023-09,2023,2023-4,44,2023,2023-3,2023-09,
SSA-DATES1.csv,2,01/19/2021,8/11/2023,2023-08-11,2023-08,4,2023-09,2023,2023-4,45,2023,2023-3,2023-09,
SSA-DATES1.csv,2,01/19/2021,8/18/2023,2023-08-18,2023-08,4,2023-09,2023,2023-4,46,2023,2023-3,2023-09,
SSA-DATES1.csv,2,01/19/2021,8/25/2023,2023-08-25,2023-08,4,2023-09,2023,2023-4,47,2023,2023-3,2023-09,
SSA-DATES1.csv,2,01/19/2021,9/1/2023,2023-09-01,2023-09,5,2023-09,2023,2023-4,48,2023,2023-3,2023-09,
SSA-DATES1.csv,2,01/19/2021,9/8/2023,2023-09-08,2023-09,5,2023-09,2023,2023-4,49,2023,2023-3,2023-09,
SSA-DATES1.csv,2,01/19/2021,9/15/2023,2023-09-15,2023-09,5,2023-09,2023,2023-4,50,2023,2023-3,2023-09,
SSA-DATES1.csv,2,01/19/2021,9/22/2023,2023-09-22,2023-09,5,2023-09,2023,2023-4,51,2023,2023-3,2023-09,
SSA-DATES1.csv,2,01/19/2021,9/29/2023,2023-09-29,2023-09,5,2023-09,2023,2023-4,52,2023,2023-3,2023-09,
SSA-DATES1.csv,2,01/19/2021,10/6/2023,2023-10-06,2023-10,4,2023-12,2024,2024-1,01,2023,2023-4,2023-12,
SSA-DATES1.csv,2,01/19/2021,10/13/2023,2023-10-13,2023-10,4,2023-12,2024,2024-1,02,2023,2023-4,2023-12,
SSA-DATES1.csv,2,01/19/2021,10/20/2023,2023-10-20,2023-10,4,2023-12,2024,2024-1,03,2023,2023-4,2023-12,
SSA-DATES1.csv,2,01/19/2021,10/27/2023,2023-10-27,2023-10,4,2023-12,2024,2024-1,04,2023,2023-4,2023-12,
SSA-DATES1.csv,2,01/19/2021,11/3/2023,2023-11-03,2023-11,4,2023-12,2024,2024-1,05,2023,2023-4,2023-12,
SSA-DATES1.csv,2,01/19/2021,11/10/2023,2023-11-10,2023-11,4,2023-12,2024,2024-1,06,2023,2023-4,2023-12,
SSA-DATES1.csv,2,01/19/2021,11/17/2023,2023-11-17,2023-11,4,2023-12,2024,2024-1,07,2023,2023-4,2023-12,
SSA-DATES1.csv,2,01/19/2021,11/24/2023,2023-11-24,2023-11,4,2023-12,2024,2024-1,08,2023,2023-4,2023-12,
SSA-DATES1.csv,2,01/19/2021,12/1/2023,2023-12-01,2023-12,5,2023-12,2024,2024-1,09,2023,2023-4,2023-12,
SSA-DATES1.csv,2,01/19/2021,12/8/2023,2023-12-08,2023-12,5,2023-12,2024,2024-1,10,2023,2023-4,2023-12,
SSA-DATES1.csv,2,01/19/2021,12/15/2023,2023-12-15,2023-12,5,2023-12,2024,2024-1,11,2023,2023-4,2023-12,
SSA-DATES1.csv,2,01/19/2021,12/22/2023,2023-12-22,2023-12,5,2023-12,2024,2024-1,12,2023,2023-4,2023-12,
SSA-DATES1.csv,2,01/19/2021,12/29/2023,2023-12-29,2023-12,5,2023-12,2024,2024-1,13,2023,2023-4,2023-12,
SSA-DATES1.csv,2,01/19/2021,1/5/2024,2024-01-05,2024-01,4,2024-03,2024,2024-2,14,2024,2024-1,2024-03,
SSA-DATES1.csv,2,01/19/2021,1/12/2024,2024-01-12,2024-01,4,2024-03,2024,2024-2,15,2024,2024-1,2024-03,
SSA-DATES1.csv,2,01/19/2021,1/19/2024,2024-01-19,2024-01,4,2024-03,2024,2024-2,16,2024,2024-1,2024-03,
SSA-DATES1.csv,2,01/19/2021,1/26/2024,2024-01-26,2024-01,4,2024-03,2024,2024-2,17,2024,2024-1,2024-03,
SSA-DATES1.csv,2,01/19/2021,2/2/2024,2024-02-02,2024-02,4,2024-03,2024,2024-2,18,2024,2024-1,2024-03,
SSA-DATES1.csv,2,01/19/2021,2/9/2024,2024-02-09,2024-02,4,2024-03,2024,2024-2,19,2024,2024-1,2024-03,
SSA-DATES1.csv,2,01/19/2021,2/16/2024,2024-02-16,2024-02,4,2024-03,2024,2024-2,20,2024,2024-1,2024-03,
SSA-DATES1.csv,2,01/19/2021,2/23/2024,2024-02-23,2024-02,4,2024-03,2024,2024-2,21,2024,2024-1,2024-03,
SSA-DATES1.csv,2,01/19/2021,3/1/2024,2024-03-01,2024-03,5,2024-03,2024,2024-2,22,2024,2024-1,2024-03,
SSA-DATES1.csv,2,01/19/2021,3/8/2024,2024-03-08,2024-03,5,2024-03,2024,2024-2,23,2024,2024-1,2024-03,
SSA-DATES1.csv,2,01/19/2021,3/15/2024,2024-03-15,2024-03,5,2024-03,2024,2024-2,24,2024,2024-1,2024-03,
SSA-DATES1.csv,2,01/19/2021,3/22/2024,2024-03-22,2024-03,5,2024-03,2024,2024-2,25,2024,2024-1,2024-03,
SSA-DATES1.csv,2,01/19/2021,3/29/2024,2024-03-29,2024-03,5,2024-03,2024,2024-2,26,2024,2024-1,2024-03,
SSA-DATES1.csv,2,01/19/2021,4/5/2024,2024-04-05,2024-04,4,2024-06,2024,2024-3,27,2024,2024-2,2024-06,
SSA-DATES1.csv,2,01/19/2021,4/12/2024,2024-04-12,2024-04,4,2024-06,2024,2024-3,28,2024,2024-2,2024-06,
SSA-DATES1.csv,2,01/19/2021,4/19/2024,2024-04-19,2024-04,4,2024-06,2024,2024-3,29,2024,2024-2,2024-06,
SSA-DATES1.csv,2,01/19/2021,4/26/2024,2024-04-26,2024-04,4,2024-06,2024,2024-3,30,2024,2024-2,2024-06,
SSA-DATES1.csv,2,01/19/2021,5/3/2024,2024-05-03,2024-05,5,2024-06,2024,2024-3,31,2024,2024-2,2024-06,
SSA-DATES1.csv,2,01/19/2021,5/10/2024,2024-05-10,2024-05,5,2024-06,2024,2024-3,32,2024,2024-2,2024-06,
SSA-DATES1.csv,2,01/19/2021,5/17/2024,2024-05-17,2024-05,5,2024-06,2024,2024-3,33,2024,2024-2,2024-06,
SSA-DATES1.csv,2,01/19/2021,5/24/2024,2024-05-24,2024-05,5,2024-06,2024,2024-3,34,2024,2024-2,2024-06,
SSA-DATES1.csv,2,01/19/2021,5/31/2024,2024-05-31,2024-05,5,2024-06,2024,2024-3,35,2024,2024-2,2024-06,
SSA-DATES1.csv,2,01/19/2021,6/7/2024,2024-06-07,2024-06,4,2024-06,2024,2024-3,36,2024,2024-2,2024-06,
SSA-DATES1.csv,2,01/19/2021,6/14/2024,2024-06-14,2024-06,4,2024-06,2024,2024-3,37,2024,2024-2,2024-06,
SSA-DATES1.csv,2,01/19/2021,6/21/2024,2024-06-21,2024-06,4,2024-06,2024,2024-3,38,2024,2024-2,2024-06,
SSA-DATES1.csv,2,01/19/2021,6/28/2024,2024-06-28,2024-06,4,2024-06,2024,2024-3,39,2024,2024-2,2024-06,
SSA-DATES1.csv,2,01/19/2021,7/5/2024,2024-07-05,2024-07,4,2024-09,2024,2024-4,40,2024,2024-3,2024-09,
SSA-DATES1.csv,2,01/19/2021,7/12/2024,2024-07-12,2024-07,4,2024-09,2024,2024-4,41,2024,2024-3,2024-09,
SSA-DATES1.csv,2,01/19/2021,7/19/2024,2024-07-19,2024-07,4,2024-09,2024,2024-4,42,2024,2024-3,2024-09,
SSA-DATES1.csv,2,01/19/2021,7/26/2024,2024-07-26,2024-07,4,2024-09,2024,2024-4,43,2024,2024-3,2024-09,
SSA-DATES1.csv,2,01/19/2021,8/2/2024,2024-08-02,2024-08,5,2024-09,2024,2024-4,44,2024,2024-3,2024-09,
SSA-DATES1.csv,2,01/19/2021,8/9/2024,2024-08-09,2024-08,5,2024-09,2024,2024-4,45,2024,2024-3,2024-09,
SSA-DATES1.csv,2,01/19/2021,8/16/2024,2024-08-16,2024-08,5,2024-09,2024,2024-4,46,2024,2024-3,2024-09,
SSA-DATES1.csv,2,01/19/2021,8/23/2024,2024-08-23,2024-08,5,2024-09,2024,2024-4,47,2024,2024-3,2024-09,
SSA-DATES1.csv,2,01/19/2021,8/30/2024,2024-08-30,2024-08,5,2024-09,2024,2024-4,48,2024,2024-3,2024-09,
SSA-DATES1.csv,2,01/19/2021,9/6/2024,2024-09-06,2024-09,4,2024-09,2024,2024-4,49,2024,2024-3,2024-09,
SSA-DATES1.csv,2,01/19/2021,9/13/2024,2024-09-13,2024-09,4,2024-09,2024,2024-4,50,2024,2024-3,2024-09,
SSA-DATES1.csv,2,01/19/2021,9/20/2024,2024-09-20,2024-09,4,2024-09,2024,2024-4,51,2024,2024-3,2024-09,
SSA-DATES1.csv,2,01/19/2021,9/27/2024,2024-09-27,2024-09,4,2024-09,2024,2024-4,52,2024,2024-3,2024-09,
SSA-DATES1.csv,2,01/19/2021,10/4/2024,2024-10-04,2024-10,4,2024-12,2025,2025-1,01,2024,2024-4,2024-12,
SSA-DATES1.csv,2,01/19/2021,10/11/2024,2024-10-11,2024-10,4,2024-12,2025,2025-1,02,2024,2024-4,2024-12,
SSA-DATES1.csv,2,01/19/2021,10/18/2024,2024-10-18,2024-10,4,2024-12,2025,2025-1,03,2024,2024-4,2024-12,
SSA-DATES1.csv,2,01/19/2021,10/25/2024,2024-10-25,2024-10,4,2024-12,2025,2025-1,04,2024,2024-4,2024-12,
SSA-DATES1.csv,2,01/19/2021,11/1/2024,2024-11-01,2024-11,5,2024-12,2025,2025-1,05,2024,2024-4,2024-12,
SSA-DATES1.csv,2,01/19/2021,11/8/2024,2024-11-08,2024-11,5,2024-12,2025,2025-1,06,2024,2024-4,2024-12,
SSA-DATES1.csv,2,01/19/2021,11/15/2024,2024-11-15,2024-11,5,2024-12,2025,2025-1,07,2024,2024-4,2024-12,
SSA-DATES1.csv,2,01/19/2021,11/22/2024,2024-11-22,2024-11,5,2024-12,2025,2025-1,08,2024,2024-4,2024-12,
SSA-DATES1.csv,2,01/19/2021,11/29/2024,2024-11-29,2024-11,5,2024-12,2025,2025-1,09,2024,2024-4,2024-12,
SSA-DATES1.csv,2,01/19/2021,12/6/2024,2024-12-06,2024-12,4,2024-12,2025,2025-1,10,2024,2024-4,2024-12,
SSA-DATES1.csv,2,01/19/2021,12/13/2024,2024-12-13,2024-12,4,2024-12,2025,2025-1,11,2024,2024-4,2024-12,
SSA-DATES1.csv,2,01/19/2021,12/20/2024,2024-12-20,2024-12,4,2024-12,2025,2025-1,12,2024,2024-4,2024-12,
SSA-DATES1.csv,2,01/19/2021,12/27/2024,2024-12-27,2024-12,4,2024-12,2025,2025-1,13,2024,2024-4,2024-12,
SSA-DATES1.csv,2,01/19/2021,1/3/2025,2025-01-03,2025-01,5,2025-03,2025,2025-2,14,2025,2025-1,2025-03,
SSA-DATES1.csv,2,01/19/2021,1/10/2025,2025-01-10,2025-01,5,2025-03,2025,2025-2,15,2025,2025-1,2025-03,
SSA-DATES1.csv,2,01/19/2021,1/17/2025,2025-01-17,2025-01,5,2025-03,2025,2025-2,16,2025,2025-1,2025-03,
SSA-DATES1.csv,2,01/19/2021,1/24/2025,2025-01-24,2025-01,5,2025-03,2025,2025-2,17,2025,2025-1,2025-03,
SSA-DATES1.csv,2,01/19/2021,1/31/2025,2025-01-31,2025-01,5,2025-03,2025,2025-2,18,2025,2025-1,2025-03,
SSA-DATES1.csv,2,01/19/2021,2/7/2025,2025-02-07,2025-02,4,2025-03,2025,2025-2,19,2025,2025-1,2025-03,
SSA-DATES1.csv,2,01/19/2021,2/14/2025,2025-02-14,2025-02,4,2025-03,2025,2025-2,20,2025,2025-1,2025-03,
SSA-DATES1.csv,2,01/19/2021,2/21/2025,2025-02-21,2025-02,4,2025-03,2025,2025-2,21,2025,2025-1,2025-03,
SSA-DATES1.csv,2,01/19/2021,2/28/2025,2025-02-28,2025-02,4,2025-03,2025,2025-2,22,2025,2025-1,2025-03,
SSA-DATES1.csv,2,01/19/2021,3/7/2025,2025-03-07,2025-03,4,2025-03,2025,2025-2,23,2025,2025-1,2025-03,
SSA-DATES1.csv,2,01/19/2021,3/14/2025,2025-03-14,2025-03,4,2025-03,2025,2025-2,24,2025,2025-1,2025-03,
SSA-DATES1.csv,2,01/19/2021,3/21/2025,2025-03-21,2025-03,4,2025-03,2025,2025-2,25,2025,2025-1,2025-03,
