File Name,File Version,Update Date,Week Ending Date,Formatted Date,SSA Month,SSA Weeks in Month,SSA Quarter Date,Fiscal Year,Fiscal Quarter Number,Fiscal Week,Calendar Year,Calendar Quarter Number,Calendar Quarter Date,Notes,,Fiscal Quarter Number,,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/5/2006,2006-05-05,2006-05,4,2006-06,2006,2006-3,31,2006,2006-2,2006-06,,,2006,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/12/2006,2006-05-12,2006-05,4,2006-06,2006,2006-3,32,2006,2006-2,2006-06,,,2006,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/19/2006,2006-05-19,2006-05,4,2006-06,2006,2006-3,33,2006,2006-2,2006-06,,,2006,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/26/2006,2006-05-26,2006-05,4,2006-06,2006,2006-3,34,2006,2006-2,2006-06,,,2006,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/2/2006,2006-06-02,2006-06,5,2006-06,2006,2006-3,35,2006,2006-2,2006-06,,,2006,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/9/2006,2006-06-09,2006-06,5,2006-06,2006,2006-3,36,2006,2006-2,2006-06,,,2006,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/16/2006,2006-06-16,2006-06,5,2006-06,2006,2006-3,37,2006,2006-2,2006-06,,,2006,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/23/2006,2006-06-23,2006-06,5,2006-06,2006,2006-3,38,2006,2006-2,2006-06,,,2006,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/30/2006,2006-06-30,2006-06,5,2006-06,2006,2006-3,39,2006,2006-2,2006-06,,,2006,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/7/2006,2006-07-07,2006-07,4,2006-09,2006,2006-4,40,2006,2006-3,2006-09,,,2006,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/14/2006,2006-07-14,2006-07,4,2006-09,2006,2006-4,41,2006,2006-3,2006-09,,,2006,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/21/2006,2006-07-21,2006-07,4,2006-09,2006,2006-4,42,2006,2006-3,2006-09,,,2006,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/28/2006,2006-07-28,2006-07,4,2006-09,2006,2006-4,43,2006,2006-3,2006-09,,,2006,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/4/2006,2006-08-04,2006-08,4,2006-09,2006,2006-4,44,2006,2006-3,2006-09,,,2006,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/11/2006,2006-08-11,2006-08,4,2006-09,2006,2006-4,45,2006,2006-3,2006-09,,,2006,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/18/2006,2006-08-18,2006-08,4,2006-09,2006,2006-4,46,2006,2006-3,2006-09,,,2006,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/25/2006,2006-08-25,2006-08,4,2006-09,2006,2006-4,47,2006,2006-3,2006-09,,,2006,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/1/2006,2006-09-01,2006-09,5,2006-09,2006,2006-4,48,2006,2006-3,2006-09,,,2006,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/8/2006,2006-09-08,2006-09,5,2006-09,2006,2006-4,49,2006,2006-3,2006-09,,,2006,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/15/2006,2006-09-15,2006-09,5,2006-09,2006,2006-4,50,2006,2006-3,2006-09,,,2006,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/22/2006,2006-09-22,2006-09,5,2006-09,2006,2006-4,51,2006,2006-3,2006-09,,,2006,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/29/2006,2006-09-29,2006-09,5,2006-09,2006,2006-4,52,2006,2006-3,2006-09,,,2006,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/6/2006,2006-10-06,2006-10,4,2006-12,2007,2007-1,01,2006,2006-4,2006-12,,,2007,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/13/2006,2006-10-13,2006-10,4,2006-12,2007,2007-1,02,2006,2006-4,2006-12,,,2007,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/20/2006,2006-10-20,2006-10,4,2006-12,2007,2007-1,03,2006,2006-4,2006-12,,,2007,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/27/2006,2006-10-27,2006-10,4,2006-12,2007,2007-1,04,2006,2006-4,2006-12,,,2007,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/3/2006,2006-11-03,2006-11,4,2006-12,2007,2007-1,05,2006,2006-4,2006-12,,,2007,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/10/2006,2006-11-10,2006-11,4,2006-12,2007,2007-1,06,2006,2006-4,2006-12,,,2007,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/17/2006,2006-11-17,2006-11,4,2006-12,2007,2007-1,07,2006,2006-4,2006-12,,,2007,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/24/2006,2006-11-24,2006-11,4,2006-12,2007,2007-1,08,2006,2006-4,2006-12,,,2007,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/1/2006,2006-12-01,2006-12,5,2006-12,2007,2007-1,09,2006,2006-4,2006-12,,,2007,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/8/2006,2006-12-08,2006-12,5,2006-12,2007,2007-1,10,2006,2006-4,2006-12,,,2007,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/15/2006,2006-12-15,2006-12,5,2006-12,2007,2007-1,11,2006,2006-4,2006-12,,,2007,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/22/2006,2006-12-22,2006-12,5,2006-12,2007,2007-1,12,2006,2006-4,2006-12,,,2007,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/29/2006,2006-12-29,2006-12,5,2006-12,2007,2007-1,13,2006,2006-4,2006-12,,,2007,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/5/2007,2007-01-05,2007-01,4,2007-03,2007,2007-2,14,2007,2007-1,2007-03,,,2007,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/12/2007,2007-01-12,2007-01,4,2007-03,2007,2007-2,15,2007,2007-1,2007-03,,,2007,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/19/2007,2007-01-19,2007-01,4,2007-03,2007,2007-2,16,2007,2007-1,2007-03,,,2007,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/26/2007,2007-01-26,2007-01,4,2007-03,2007,2007-2,17,2007,2007-1,2007-03,,,2007,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/2/2007,2007-02-02,2007-02,4,2007-03,2007,2007-2,18,2007,2007-1,2007-03,,,2007,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/9/2007,2007-02-09,2007-02,4,2007-03,2007,2007-2,19,2007,2007-1,2007-03,,,2007,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/16/2007,2007-02-16,2007-02,4,2007-03,2007,2007-2,20,2007,2007-1,2007-03,,,2007,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/23/2007,2007-02-23,2007-02,4,2007-03,2007,2007-2,21,2007,2007-1,2007-03,,,2007,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/2/2007,2007-03-02,2007-03,5,2007-03,2007,2007-2,22,2007,2007-1,2007-03,,,2007,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/9/2007,2007-03-09,2007-03,5,2007-03,2007,2007-2,23,2007,2007-1,2007-03,,,2007,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/16/2007,2007-03-16,2007-03,5,2007-03,2007,2007-2,24,2007,2007-1,2007-03,,,2007,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/23/2007,2007-03-23,2007-03,5,2007-03,2007,2007-2,25,2007,2007-1,2007-03,,,2007,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/30/2007,2007-03-30,2007-03,5,2007-03,2007,2007-2,26,2007,2007-1,2007-03,,,2007,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/6/2007,2007-04-06,2007-04,4,2007-06,2007,2007-3,27,2007,2007-2,2007-06,,,2007,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/13/2007,2007-04-13,2007-04,4,2007-06,2007,2007-3,28,2007,2007-2,2007-06,,,2007,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/20/2007,2007-04-20,2007-04,4,2007-06,2007,2007-3,29,2007,2007-2,2007-06,,,2007,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/27/2007,2007-04-27,2007-04,4,2007-06,2007,2007-3,30,2007,2007-2,2007-06,,,2007,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/4/2007,2007-05-04,2007-05,4,2007-06,2007,2007-3,31,2007,2007-2,2007-06,,,2007,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/11/2007,2007-05-11,2007-05,4,2007-06,2007,2007-3,32,2007,2007-2,2007-06,,,2007,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/18/2007,2007-05-18,2007-05,4,2007-06,2007,2007-3,33,2007,2007-2,2007-06,,,2007,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/25/2007,2007-05-25,2007-05,4,2007-06,2007,2007-3,34,2007,2007-2,2007-06,,,2007,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/1/2007,2007-06-01,2007-06,5,2007-06,2007,2007-3,35,2007,2007-2,2007-06,,,2007,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/8/2007,2007-06-08,2007-06,5,2007-06,2007,2007-3,36,2007,2007-2,2007-06,,,2007,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/15/2007,2007-06-15,2007-06,5,2007-06,2007,2007-3,37,2007,2007-2,2007-06,,,2007,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/22/2007,2007-06-22,2007-06,5,2007-06,2007,2007-3,38,2007,2007-2,2007-06,,,2007,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/29/2007,2007-06-29,2007-06,5,2007-06,2007,2007-3,39,2007,2007-2,2007-06,,,2007,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/6/2007,2007-07-06,2007-07,4,2007-09,2007,2007-4,40,2007,2007-3,2007-09,,,2007,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/13/2007,2007-07-13,2007-07,4,2007-09,2007,2007-4,41,2007,2007-3,2007-09,,,2007,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/20/2007,2007-07-20,2007-07,4,2007-09,2007,2007-4,42,2007,2007-3,2007-09,,,2007,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/27/2007,2007-07-27,2007-07,4,2007-09,2007,2007-4,43,2007,2007-3,2007-09,,,2007,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/3/2007,2007-08-03,2007-08,5,2007-09,2007,2007-4,44,2007,2007-3,2007-09,,,2007,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/10/2007,2007-08-10,2007-08,5,2007-09,2007,2007-4,45,2007,2007-3,2007-09,,,2007,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/17/2007,2007-08-17,2007-08,5,2007-09,2007,2007-4,46,2007,2007-3,2007-09,,,2007,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/24/2007,2007-08-24,2007-08,5,2007-09,2007,2007-4,47,2007,2007-3,2007-09,,,2007,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/31/2007,2007-08-31,2007-08,5,2007-09,2007,2007-4,48,2007,2007-3,2007-09,,,2007,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/7/2007,2007-09-07,2007-09,4,2007-09,2007,2007-4,49,2007,2007-3,2007-09,,,2007,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/14/2007,2007-09-14,2007-09,4,2007-09,2007,2007-4,50,2007,2007-3,2007-09,,,2007,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/21/2007,2007-09-21,2007-09,4,2007-09,2007,2007-4,51,2007,2007-3,2007-09,,,2007,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/28/2007,2007-09-28,2007-09,4,2007-09,2007,2007-4,52,2007,2007-3,2007-09,,,2007,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/5/2007,2007-10-05,2007-10,4,2007-12,2008,2008-1,01,2007,2007-4,2007-12,,,2008,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/12/2007,2007-10-12,2007-10,4,2007-12,2008,2008-1,02,2007,2007-4,2007-12,,,2008,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/19/2007,2007-10-19,2007-10,4,2007-12,2008,2008-1,03,2007,2007-4,2007-12,,,2008,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/26/2007,2007-10-26,2007-10,4,2007-12,2008,2008-1,04,2007,2007-4,2007-12,,,2008,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/2/2007,2007-11-02,2007-11,5,2007-12,2008,2008-1,05,2007,2007-4,2007-12,,,2008,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/9/2007,2007-11-09,2007-11,5,2007-12,2008,2008-1,06,2007,2007-4,2007-12,,,2008,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/16/2007,2007-11-16,2007-11,5,2007-12,2008,2008-1,07,2007,2007-4,2007-12,,,2008,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/23/2007,2007-11-23,2007-11,5,2007-12,2008,2008-1,08,2007,2007-4,2007-12,,,2008,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/30/2007,2007-11-30,2007-11,5,2007-12,2008,2008-1,09,2007,2007-4,2007-12,,,2008,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/7/2007,2007-12-07,2007-12,4,2007-12,2008,2008-1,10,2007,2007-4,2007-12,,,2008,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/14/2007,2007-12-14,2007-12,4,2007-12,2008,2008-1,11,2007,2007-4,2007-12,,,2008,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/21/2007,2007-12-21,2007-12,4,2007-12,2008,2008-1,12,2007,2007-4,2007-12,,,2008,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/28/2007,2007-12-28,2007-12,4,2007-12,2008,2008-1,13,2007,2007-4,2007-12,,,2008,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/4/2008,2008-01-04,2008-01,4,2008-03,2008,2008-2,14,2008,2008-1,2008-03,,,2008,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/11/2008,2008-01-11,2008-01,4,2008-03,2008,2008-2,15,2008,2008-1,2008-03,,,2008,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/18/2008,2008-01-18,2008-01,4,2008-03,2008,2008-2,16,2008,2008-1,2008-03,,,2008,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/25/2008,2008-01-25,2008-01,4,2008-03,2008,2008-2,17,2008,2008-1,2008-03,,,2008,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/1/2008,2008-02-01,2008-02,5,2008-03,2008,2008-2,18,2008,2008-1,2008-03,,,2008,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/8/2008,2008-02-08,2008-02,5,2008-03,2008,2008-2,19,2008,2008-1,2008-03,,,2008,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/15/2008,2008-02-15,2008-02,5,2008-03,2008,2008-2,20,2008,2008-1,2008-03,,,2008,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/22/2008,2008-02-22,2008-02,5,2008-03,2008,2008-2,21,2008,2008-1,2008-03,,,2008,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/29/2008,2008-02-29,2008-02,5,2008-03,2008,2008-2,22,2008,2008-1,2008-03,,,2008,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/7/2008,2008-03-07,2008-03,4,2008-03,2008,2008-2,23,2008,2008-1,2008-03,,,2008,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/14/2008,2008-03-14,2008-03,4,2008-03,2008,2008-2,24,2008,2008-1,2008-03,,,2008,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/21/2008,2008-03-21,2008-03,4,2008-03,2008,2008-2,25,2008,2008-1,2008-03,,,2008,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/28/2008,2008-03-28,2008-03,4,2008-03,2008,2008-2,26,2008,2008-1,2008-03,,,2008,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/4/2008,2008-04-04,2008-04,4,2008-06,2008,2008-3,27,2008,2008-2,2008-06,,,2008,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/11/2008,2008-04-11,2008-04,4,2008-06,2008,2008-3,28,2008,2008-2,2008-06,,,2008,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/18/2008,2008-04-18,2008-04,4,2008-06,2008,2008-3,29,2008,2008-2,2008-06,,,2008,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/25/2008,2008-04-25,2008-04,4,2008-06,2008,2008-3,30,2008,2008-2,2008-06,,,2008,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/2/2008,2008-05-02,2008-05,5,2008-06,2008,2008-3,31,2008,2008-2,2008-06,,,2008,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/9/2008,2008-05-09,2008-05,5,2008-06,2008,2008-3,32,2008,2008-2,2008-06,,,2008,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/16/2008,2008-05-16,2008-05,5,2008-06,2008,2008-3,33,2008,2008-2,2008-06,,,2008,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/23/2008,2008-05-23,2008-05,5,2008-06,2008,2008-3,34,2008,2008-2,2008-06,,,2008,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/30/2008,2008-05-30,2008-05,5,2008-06,2008,2008-3,35,2008,2008-2,2008-06,,,2008,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/6/2008,2008-06-06,2008-06,4,2008-06,2008,2008-3,36,2008,2008-2,2008-06,,,2008,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/13/2008,2008-06-13,2008-06,4,2008-06,2008,2008-3,37,2008,2008-2,2008-06,,,2008,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/20/2008,2008-06-20,2008-06,4,2008-06,2008,2008-3,38,2008,2008-2,2008-06,,,2008,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/27/2008,2008-06-27,2008-06,4,2008-06,2008,2008-3,39,2008,2008-2,2008-06,,,2008,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/4/2008,2008-07-04,2008-07,4,2008-09,2008,2008-4,40,2008,2008-3,2008-09,,,2008,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/11/2008,2008-07-11,2008-07,4,2008-09,2008,2008-4,41,2008,2008-3,2008-09,,,2008,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/18/2008,2008-07-18,2008-07,4,2008-09,2008,2008-4,42,2008,2008-3,2008-09,,,2008,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/25/2008,2008-07-25,2008-07,4,2008-09,2008,2008-4,43,2008,2008-3,2008-09,,,2008,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/1/2008,2008-08-01,2008-08,5,2008-09,2008,2008-4,44,2008,2008-3,2008-09,,,2008,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/8/2008,2008-08-08,2008-08,5,2008-09,2008,2008-4,45,2008,2008-3,2008-09,,,2008,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/15/2008,2008-08-15,2008-08,5,2008-09,2008,2008-4,46,2008,2008-3,2008-09,,,2008,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/22/2008,2008-08-22,2008-08,5,2008-09,2008,2008-4,47,2008,2008-3,2008-09,,,2008,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/29/2008,2008-08-29,2008-08,5,2008-09,2008,2008-4,48,2008,2008-3,2008-09,,,2008,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/5/2008,2008-09-05,2008-09,4,2008-09,2008,2008-4,49,2008,2008-3,2008-09,,,2008,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/12/2008,2008-09-12,2008-09,4,2008-09,2008,2008-4,50,2008,2008-3,2008-09,,,2008,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/19/2008,2008-09-19,2008-09,4,2008-09,2008,2008-4,51,2008,2008-3,2008-09,,,2008,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/26/2008,2008-09-26,2008-09,4,2008-09,2008,2008-4,52,2008,2008-3,2008-09,,,2008,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/3/2008,2008-10-03,2008-10,5,2008-12,2009,2009-1,01,2008,2008-4,2008-12,,,2009,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/10/2008,2008-10-10,2008-10,5,2008-12,2009,2009-1,02,2008,2008-4,2008-12,,,2009,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/17/2008,2008-10-17,2008-10,5,2008-12,2009,2009-1,03,2008,2008-4,2008-12,,,2009,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/24/2008,2008-10-24,2008-10,5,2008-12,2009,2009-1,04,2008,2008-4,2008-12,,,2009,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/31/2008,2008-10-31,2008-10,5,2008-12,2009,2009-1,05,2008,2008-4,2008-12,,,2009,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/7/2008,2008-11-07,2008-11,4,2008-12,2009,2009-1,06,2008,2008-4,2008-12,,,2009,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/14/2008,2008-11-14,2008-11,4,2008-12,2009,2009-1,07,2008,2008-4,2008-12,,,2009,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/21/2008,2008-11-21,2008-11,4,2008-12,2009,2009-1,08,2008,2008-4,2008-12,,,2009,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/28/2008,2008-11-28,2008-11,4,2008-12,2009,2009-1,09,2008,2008-4,2008-12,,,2009,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/5/2008,2008-12-05,2008-12,4,2008-12,2009,2009-1,10,2008,2008-4,2008-12,,,2009,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/12/2008,2008-12-12,2008-12,4,2008-12,2009,2009-1,11,2008,2008-4,2008-12,,,2009,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/19/2008,2008-12-19,2008-12,4,2008-12,2009,2009-1,12,2008,2008-4,2008-12,,,2009,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/26/2008,2008-12-26,2008-12,4,2008-12,2009,2009-1,13,2008,2008-4,2008-12,,,2009,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/2/2009,2009-01-02,2009-01,5,2009-03,2009,2009-2,14,2009,2009-1,2009-03,,,2009,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/9/2009,2009-01-09,2009-01,5,2009-03,2009,2009-2,15,2009,2009-1,2009-03,,,2009,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/16/2009,2009-01-16,2009-01,5,2009-03,2009,2009-2,16,2009,2009-1,2009-03,,,2009,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/23/2009,2009-01-23,2009-01,5,2009-03,2009,2009-2,17,2009,2009-1,2009-03,,,2009,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/30/2009,2009-01-30,2009-01,5,2009-03,2009,2009-2,18,2009,2009-1,2009-03,,,2009,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/6/2009,2009-02-06,2009-02,4,2009-03,2009,2009-2,19,2009,2009-1,2009-03,,,2009,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/13/2009,2009-02-13,2009-02,4,2009-03,2009,2009-2,20,2009,2009-1,2009-03,,,2009,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/20/2009,2009-02-20,2009-02,4,2009-03,2009,2009-2,21,2009,2009-1,2009-03,,,2009,2,,,,,,,,,,,,,,,,,
